8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
8000,80000,800000
